"","date","hour","j_day","day_time","month","year","filename"
"236","2002-10-08","01:00:00","281","ni","10","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02281lst_ni"
"237","2002-10-16","13:00:00","289","da","10","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02289lst_da"
"238","2002-10-16","01:00:00","289","ni","10","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02289lst_ni"
"239","2002-10-24","13:00:00","297","da","10","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02297lst_da"
"240","2002-10-24","01:00:00","297","ni","10","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02297lst_ni"
"241","2002-11-01","13:00:00","305","da","11","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02305lst_da"
"242","2002-11-01","01:00:00","305","ni","11","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02305lst_ni"
"243","2002-11-09","13:00:00","313","da","11","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02313lst_da"
"244","2002-11-09","01:00:00","313","ni","11","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02313lst_ni"
"245","2002-11-17","13:00:00","321","da","11","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02321lst_da"
"246","2002-11-17","01:00:00","321","ni","11","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02321lst_ni"
"247","2002-11-25","13:00:00","329","da","11","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02329lst_da"
"248","2002-11-25","01:00:00","329","ni","11","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02329lst_ni"
"249","2002-12-03","13:00:00","337","da","12","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02337lst_da"
"250","2002-12-03","01:00:00","337","ni","12","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02337lst_ni"
"251","2002-12-11","13:00:00","345","da","12","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02345lst_da"
"252","2002-12-11","01:00:00","345","ni","12","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02345lst_ni"
"253","2002-12-19","13:00:00","353","da","12","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02353lst_da"
"254","2002-12-19","01:00:00","353","ni","12","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02353lst_ni"
"255","2002-12-27","13:00:00","361","da","12","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02361lst_da"
"256","2002-12-27","01:00:00","361","ni","12","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02361lst_ni"
"257","2003-01-01","13:00:00","1","da","01","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03001lst_da"
"258","2003-01-01","01:00:00","1","ni","01","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03001lst_ni"
"259","2003-01-09","13:00:00","9","da","01","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03009lst_da"
"260","2003-01-09","01:00:00","9","ni","01","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03009lst_ni"
"261","2003-01-17","13:00:00","17","da","01","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03017lst_da"
"262","2003-01-17","01:00:00","17","ni","01","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03017lst_ni"
"263","2003-01-25","13:00:00","25","da","01","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03025lst_da"
"264","2003-01-25","01:00:00","25","ni","01","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03025lst_ni"
"265","2003-02-02","13:00:00","33","da","02","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03033lst_da"
"266","2003-02-02","01:00:00","33","ni","02","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03033lst_ni"
"267","2003-02-10","13:00:00","41","da","02","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03041lst_da"
"268","2003-02-10","01:00:00","41","ni","02","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03041lst_ni"
"269","2003-02-18","13:00:00","49","da","02","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03049lst_da"
"270","2003-02-18","01:00:00","49","ni","02","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03049lst_ni"
"271","2003-02-26","13:00:00","57","da","02","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03057lst_da"
"272","2003-02-26","01:00:00","57","ni","02","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03057lst_ni"
"273","2003-03-06","13:00:00","65","da","03","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03065lst_da"
"274","2003-03-06","01:00:00","65","ni","03","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03065lst_ni"
"275","2003-03-14","13:00:00","73","da","03","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03073lst_da"
"276","2003-03-14","01:00:00","73","ni","03","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03073lst_ni"
"277","2003-03-22","13:00:00","81","da","03","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03081lst_da"
"278","2003-03-22","01:00:00","81","ni","03","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03081lst_ni"
"279","2003-03-30","13:00:00","89","da","03","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03089lst_da"
"280","2003-03-30","01:00:00","89","ni","03","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03089lst_ni"
"281","2003-04-07","13:00:00","97","da","04","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03097lst_da"
"282","2003-04-07","01:00:00","97","ni","04","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03097lst_ni"
"283","2003-04-15","13:00:00","105","da","04","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03105lst_da"
"284","2003-04-15","01:00:00","105","ni","04","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03105lst_ni"
"285","2003-04-23","13:00:00","113","da","04","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03113lst_da"
"286","2003-04-23","01:00:00","113","ni","04","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03113lst_ni"
"287","2003-05-01","13:00:00","121","da","05","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03121lst_da"
"288","2003-05-01","01:00:00","121","ni","05","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03121lst_ni"
"289","2003-05-09","13:00:00","129","da","05","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03129lst_da"
"290","2003-05-09","01:00:00","129","ni","05","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03129lst_ni"
"291","2003-05-17","13:00:00","137","da","05","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03137lst_da"
"292","2003-05-17","01:00:00","137","ni","05","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03137lst_ni"
"293","2003-05-25","13:00:00","145","da","05","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03145lst_da"
"294","2003-05-25","01:00:00","145","ni","05","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03145lst_ni"
"295","2003-06-02","13:00:00","153","da","06","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03153lst_da"
"296","2003-06-02","01:00:00","153","ni","06","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03153lst_ni"
"297","2003-06-10","13:00:00","161","da","06","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03161lst_da"
"298","2003-06-10","01:00:00","161","ni","06","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03161lst_ni"
"299","2003-06-18","13:00:00","169","da","06","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03169lst_da"
"300","2003-06-18","01:00:00","169","ni","06","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03169lst_ni"
"301","2003-06-26","13:00:00","177","da","06","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03177lst_da"
"302","2003-06-26","01:00:00","177","ni","06","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03177lst_ni"
"303","2003-07-04","13:00:00","185","da","07","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03185lst_da"
"304","2003-07-04","01:00:00","185","ni","07","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03185lst_ni"
"305","2003-07-12","13:00:00","193","da","07","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03193lst_da"
"306","2003-07-12","01:00:00","193","ni","07","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03193lst_ni"
"307","2003-07-20","13:00:00","201","da","07","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03201lst_da"
"308","2003-07-20","01:00:00","201","ni","07","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03201lst_ni"
"309","2003-07-28","13:00:00","209","da","07","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03209lst_da"
"310","2003-07-28","01:00:00","209","ni","07","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03209lst_ni"
"311","2003-08-05","13:00:00","217","da","08","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03217lst_da"
"312","2003-08-05","01:00:00","217","ni","08","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03217lst_ni"
"313","2003-08-13","13:00:00","225","da","08","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03225lst_da"
"314","2003-08-13","01:00:00","225","ni","08","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03225lst_ni"
"315","2003-08-21","13:00:00","233","da","08","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03233lst_da"
"316","2003-08-21","01:00:00","233","ni","08","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03233lst_ni"
"317","2003-08-29","13:00:00","241","da","08","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03241lst_da"
"318","2003-08-29","01:00:00","241","ni","08","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03241lst_ni"
"319","2003-09-06","13:00:00","249","da","09","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03249lst_da"
"320","2003-09-06","01:00:00","249","ni","09","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03249lst_ni"
"321","2003-09-14","13:00:00","257","da","09","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03257lst_da"
"322","2003-09-14","01:00:00","257","ni","09","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03257lst_ni"
"323","2003-09-22","13:00:00","265","da","09","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03265lst_da"
"324","2003-09-22","01:00:00","265","ni","09","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03265lst_ni"
"325","2003-09-30","13:00:00","273","da","09","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03273lst_da"
"326","2003-09-30","01:00:00","273","ni","09","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03273lst_ni"
"327","2003-10-08","13:00:00","281","da","10","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03281lst_da"
"328","2003-10-08","01:00:00","281","ni","10","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03281lst_ni"
"329","2003-10-16","13:00:00","289","da","10","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03289lst_da"
"330","2003-10-16","01:00:00","289","ni","10","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03289lst_ni"
"331","2003-10-24","13:00:00","297","da","10","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03297lst_da"
"332","2003-10-24","01:00:00","297","ni","10","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03297lst_ni"
"333","2003-11-01","13:00:00","305","da","11","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03305lst_da"
"334","2003-11-01","01:00:00","305","ni","11","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03305lst_ni"
"335","2003-11-09","13:00:00","313","da","11","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03313lst_da"
"336","2003-11-09","01:00:00","313","ni","11","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03313lst_ni"
"337","2003-11-17","13:00:00","321","da","11","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03321lst_da"
"338","2003-11-17","01:00:00","321","ni","11","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03321lst_ni"
"339","2003-11-25","13:00:00","329","da","11","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03329lst_da"
"340","2003-11-25","01:00:00","329","ni","11","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03329lst_ni"
"341","2003-12-03","13:00:00","337","da","12","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03337lst_da"
"342","2003-12-03","01:00:00","337","ni","12","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03337lst_ni"
"343","2003-12-11","13:00:00","345","da","12","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03345lst_da"
"344","2003-12-11","01:00:00","345","ni","12","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03345lst_ni"
"345","2003-12-19","13:00:00","353","da","12","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03353lst_da"
"346","2003-12-19","01:00:00","353","ni","12","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03353lst_ni"
"347","2003-12-27","13:00:00","361","da","12","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03361lst_da"
"348","2003-12-27","01:00:00","361","ni","12","2003","C:\Estagio\raw_datav2\tidy_data_v2\a03361lst_ni"
"349","2004-01-01","13:00:00","1","da","01","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04001lst_da"
"350","2004-01-01","01:00:00","1","ni","01","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04001lst_ni"
"351","2004-01-09","13:00:00","9","da","01","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04009lst_da"
"352","2004-01-09","01:00:00","9","ni","01","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04009lst_ni"
"353","2004-01-17","13:00:00","17","da","01","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04017lst_da"
"354","2004-01-17","01:00:00","17","ni","01","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04017lst_ni"
"355","2004-01-25","13:00:00","25","da","01","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04025lst_da"
"356","2004-01-25","01:00:00","25","ni","01","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04025lst_ni"
"357","2004-02-02","13:00:00","33","da","02","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04033lst_da"
"358","2004-02-02","01:00:00","33","ni","02","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04033lst_ni"
"359","2004-02-10","13:00:00","41","da","02","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04041lst_da"
"360","2004-02-10","01:00:00","41","ni","02","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04041lst_ni"
"361","2004-02-18","13:00:00","49","da","02","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04049lst_da"
"362","2004-02-18","01:00:00","49","ni","02","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04049lst_ni"
"363","2004-02-26","13:00:00","57","da","02","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04057lst_da"
"364","2004-02-26","01:00:00","57","ni","02","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04057lst_ni"
"365","2004-03-05","13:00:00","65","da","03","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04065lst_da"
"366","2004-03-05","01:00:00","65","ni","03","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04065lst_ni"
"367","2004-03-13","13:00:00","73","da","03","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04073lst_da"
"368","2004-03-13","01:00:00","73","ni","03","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04073lst_ni"
"369","2004-03-21","13:00:00","81","da","03","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04081lst_da"
"370","2004-03-21","01:00:00","81","ni","03","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04081lst_ni"
"371","2004-03-29","13:00:00","89","da","03","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04089lst_da"
"372","2004-03-29","01:00:00","89","ni","03","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04089lst_ni"
"373","2004-04-06","13:00:00","97","da","04","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04097lst_da"
"374","2004-04-06","01:00:00","97","ni","04","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04097lst_ni"
"375","2004-04-14","13:00:00","105","da","04","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04105lst_da"
"376","2004-04-14","01:00:00","105","ni","04","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04105lst_ni"
"377","2004-04-22","13:00:00","113","da","04","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04113lst_da"
"378","2004-04-22","01:00:00","113","ni","04","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04113lst_ni"
"379","2004-04-30","13:00:00","121","da","04","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04121lst_da"
"380","2004-04-30","01:00:00","121","ni","04","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04121lst_ni"
"381","2004-05-08","13:00:00","129","da","05","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04129lst_da"
"382","2004-05-08","01:00:00","129","ni","05","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04129lst_ni"
"383","2004-05-16","13:00:00","137","da","05","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04137lst_da"
"384","2004-05-16","01:00:00","137","ni","05","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04137lst_ni"
"385","2004-05-24","13:00:00","145","da","05","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04145lst_da"
"386","2004-05-24","01:00:00","145","ni","05","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04145lst_ni"
"387","2004-06-01","13:00:00","153","da","06","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04153lst_da"
"388","2004-06-01","01:00:00","153","ni","06","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04153lst_ni"
"389","2004-06-09","13:00:00","161","da","06","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04161lst_da"
"390","2004-06-09","01:00:00","161","ni","06","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04161lst_ni"
"391","2004-06-17","13:00:00","169","da","06","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04169lst_da"
"392","2004-06-17","01:00:00","169","ni","06","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04169lst_ni"
"393","2004-06-25","13:00:00","177","da","06","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04177lst_da"
"394","2004-06-25","01:00:00","177","ni","06","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04177lst_ni"
"395","2004-07-03","13:00:00","185","da","07","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04185lst_da"
"396","2004-07-03","01:00:00","185","ni","07","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04185lst_ni"
"397","2004-07-11","13:00:00","193","da","07","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04193lst_da"
"398","2004-07-11","01:00:00","193","ni","07","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04193lst_ni"
"399","2004-07-19","13:00:00","201","da","07","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04201lst_da"
"400","2004-07-19","01:00:00","201","ni","07","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04201lst_ni"
"401","2004-07-27","13:00:00","209","da","07","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04209lst_da"
"402","2004-07-27","01:00:00","209","ni","07","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04209lst_ni"
"403","2004-08-04","13:00:00","217","da","08","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04217lst_da"
"404","2004-08-04","01:00:00","217","ni","08","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04217lst_ni"
"405","2004-08-12","13:00:00","225","da","08","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04225lst_da"
"406","2004-08-12","01:00:00","225","ni","08","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04225lst_ni"
"407","2004-08-20","13:00:00","233","da","08","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04233lst_da"
"408","2004-08-20","01:00:00","233","ni","08","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04233lst_ni"
"409","2004-08-28","13:00:00","241","da","08","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04241lst_da"
"410","2004-08-28","01:00:00","241","ni","08","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04241lst_ni"
"411","2004-09-05","13:00:00","249","da","09","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04249lst_da"
"412","2004-09-05","01:00:00","249","ni","09","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04249lst_ni"
"413","2004-09-13","13:00:00","257","da","09","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04257lst_da"
"414","2004-09-13","01:00:00","257","ni","09","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04257lst_ni"
"415","2004-09-21","13:00:00","265","da","09","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04265lst_da"
"416","2004-09-21","01:00:00","265","ni","09","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04265lst_ni"
"417","2004-09-29","13:00:00","273","da","09","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04273lst_da"
"418","2004-09-29","01:00:00","273","ni","09","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04273lst_ni"
"419","2004-10-07","13:00:00","281","da","10","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04281lst_da"
"420","2004-10-07","01:00:00","281","ni","10","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04281lst_ni"
"421","2004-10-15","13:00:00","289","da","10","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04289lst_da"
"422","2004-10-15","01:00:00","289","ni","10","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04289lst_ni"
"423","2004-10-23","13:00:00","297","da","10","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04297lst_da"
"424","2004-10-23","01:00:00","297","ni","10","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04297lst_ni"
"425","2004-10-31","13:00:00","305","da","10","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04305lst_da"
"426","2004-10-31","01:00:00","305","ni","10","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04305lst_ni"
"427","2004-11-08","13:00:00","313","da","11","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04313lst_da"
"428","2004-11-08","01:00:00","313","ni","11","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04313lst_ni"
"429","2004-11-16","13:00:00","321","da","11","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04321lst_da"
"430","2004-11-16","01:00:00","321","ni","11","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04321lst_ni"
"431","2004-11-24","13:00:00","329","da","11","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04329lst_da"
"432","2004-11-24","01:00:00","329","ni","11","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04329lst_ni"
"433","2004-12-02","13:00:00","337","da","12","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04337lst_da"
"434","2004-12-02","01:00:00","337","ni","12","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04337lst_ni"
"435","2004-12-10","13:00:00","345","da","12","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04345lst_da"
"436","2004-12-10","01:00:00","345","ni","12","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04345lst_ni"
"437","2004-12-18","13:00:00","353","da","12","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04353lst_da"
"438","2004-12-18","01:00:00","353","ni","12","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04353lst_ni"
"439","2004-12-26","13:00:00","361","da","12","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04361lst_da"
"440","2004-12-26","01:00:00","361","ni","12","2004","C:\Estagio\raw_datav2\tidy_data_v2\a04361lst_ni"
"441","2005-01-01","13:00:00","1","da","01","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05001lst_da"
"442","2005-01-01","01:00:00","1","ni","01","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05001lst_ni"
"443","2005-01-09","13:00:00","9","da","01","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05009lst_da"
"444","2005-01-09","01:00:00","9","ni","01","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05009lst_ni"
"445","2005-01-17","13:00:00","17","da","01","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05017lst_da"
"446","2005-01-17","01:00:00","17","ni","01","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05017lst_ni"
"447","2005-01-25","13:00:00","25","da","01","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05025lst_da"
"448","2005-01-25","01:00:00","25","ni","01","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05025lst_ni"
"449","2005-02-02","13:00:00","33","da","02","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05033lst_da"
"450","2005-02-02","01:00:00","33","ni","02","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05033lst_ni"
"451","2005-02-10","13:00:00","41","da","02","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05041lst_da"
"452","2005-02-10","01:00:00","41","ni","02","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05041lst_ni"
"453","2005-02-18","13:00:00","49","da","02","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05049lst_da"
"454","2005-02-18","01:00:00","49","ni","02","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05049lst_ni"
"455","2005-02-26","13:00:00","57","da","02","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05057lst_da"
"456","2005-02-26","01:00:00","57","ni","02","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05057lst_ni"
"457","2005-03-06","13:00:00","65","da","03","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05065lst_da"
"458","2005-03-06","01:00:00","65","ni","03","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05065lst_ni"
"459","2005-03-14","13:00:00","73","da","03","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05073lst_da"
"460","2005-03-14","01:00:00","73","ni","03","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05073lst_ni"
"461","2005-03-22","13:00:00","81","da","03","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05081lst_da"
"462","2005-03-22","01:00:00","81","ni","03","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05081lst_ni"
"463","2005-03-30","13:00:00","89","da","03","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05089lst_da"
"464","2005-03-30","01:00:00","89","ni","03","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05089lst_ni"
"465","2005-04-07","13:00:00","97","da","04","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05097lst_da"
"466","2005-04-07","01:00:00","97","ni","04","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05097lst_ni"
"467","2005-04-15","13:00:00","105","da","04","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05105lst_da"
"468","2005-04-15","01:00:00","105","ni","04","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05105lst_ni"
"469","2005-04-23","13:00:00","113","da","04","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05113lst_da"
"470","2005-04-23","01:00:00","113","ni","04","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05113lst_ni"
"471","2005-05-01","13:00:00","121","da","05","2005","C:\Estagio\raw_datav2\tidy_data_v2\a05121lst_da"
